order_id,order_date,customer_age,product_category,order_value,discount_applied,payment_method,delivery_time_days,customer_rating,order_status
1338.0,198,43.0,4,6543.94,0,0,4.0,2.4,2
1339.0,257,28.0,0,13734.54,0,1,6.0,2.4,1
1340.0,337,22.0,1,13939.75,0,0,9.0,3.5,1
1341.0,160,47.0,5,5128.97,1,2,4.0,3.1,2
1342.0,238,27.0,4,8859.52,0,0,6.0,4.2,0
1343.0,337,23.0,0,22561.6,1,0,5.0,3.1,2
1344.0,251,54.0,1,19656.42,0,0,7.0,2.8,1
1345.0,219,64.0,5,3166.71,1,0,10.0,3.0,0
1346.0,145,52.0,5,16695.05,1,3,7.0,2.3,1
1347.0,17,27.0,3,1575.41,1,3,9.0,3.1,2
1348.0,356,29.0,0,14496.54,1,1,9.0,2.5,2
1349.0,210,51.0,4,14590.86,1,1,6.0,3.2,2
1350.0,169,46.0,2,1291.58,0,0,3.0,3.2,1
1351.0,334,38.0,1,24720.66,1,1,3.0,3.9,1
1352.0,317,58.0,3,7419.37,1,1,1.0,4.5,1
1353.0,119,42.0,2,8927.41,0,0,7.0,2.0,2
1354.0,278,49.0,0,10870.89,1,0,6.0,3.2,1
1355.0,322,42.0,4,20204.69,0,0,1.0,4.8,0
1356.0,288,34.0,2,13308.88,0,3,2.0,1.8,0
1357.0,232,22.0,2,13400.94,0,3,9.0,2.5,2
1358.0,171,61.0,5,8190.87,0,1,7.0,2.1,0
1359.0,138,39.0,5,22664.54,0,3,5.0,3.5,2
1360.0,102,25.0,3,10225.59,0,0,8.0,4.0,1
1361.0,88,49.0,5,14761.55,1,1,6.0,3.7,0
1362.0,108,62.0,3,3080.05,0,1,7.0,2.0,0
1363.0,88,27.0,5,12570.57,0,1,10.0,2.2,0
1364.0,322,33.0,2,1890.26,0,1,10.0,4.7,0
1365.0,319,33.0,3,10770.55,1,0,1.0,4.1,2
1366.0,213,28.0,0,6064.53,1,3,9.0,1.5,2
1367.0,62,18.0,5,23270.73,1,2,2.0,5.0,2
1368.0,184,35.0,4,20718.37,0,1,7.0,2.9,2
1369.0,327,19.0,0,9281.71,0,0,2.0,3.4,2
1370.0,267,59.0,5,362.56,0,2,4.0,1.3,1
1371.0,345,19.0,2,20105.76,1,0,10.0,3.2,0
1372.0,148,52.0,2,12441.8,0,0,5.0,3.3,0
1373.0,122,29.0,0,22675.3,1,3,3.0,2.1,2
1374.0,221,52.0,1,1206.62,0,1,6.0,2.1,1
1375.0,235,64.0,1,12461.02,0,0,1.0,2.3,1
1376.0,303,61.0,4,4491.07,1,0,1.0,4.4,2
1377.0,319,58.0,4,12911.19,1,3,8.0,1.8,2
1378.0,63,40.0,0,19990.04,0,3,10.0,4.8,2
1379.0,63,40.0,2,23976.58,1,2,5.0,4.3,1
1380.0,56,63.0,3,12963.97,1,1,6.0,2.6,2
1381.0,69,38.0,1,3266.84,0,1,8.0,2.6,1
1382.0,338,56.0,2,18850.36,0,3,7.0,1.8,1
1383.0,243,58.0,3,13987.18,0,0,3.0,1.1,2
1384.0,141,23.0,2,12050.26,1,2,10.0,3.2,0
1385.0,205,20.0,0,5197.04,1,0,1.0,1.9,2
1386.0,275,41.0,1,4005.4,0,2,9.0,2.9,2
1387.0,320,37.0,3,14630.92,1,1,3.0,1.2,1
1388.0,114,27.0,3,20580.24,1,1,9.0,4.4,1
1389.0,281,35.0,0,16693.02,1,1,1.0,2.4,1
1390.0,151,32.0,1,15828.96,1,2,10.0,2.8,2
1391.0,155,28.0,4,20198.07,0,1,3.0,1.1,2
1392.0,212,40.0,0,965.59,0,0,5.0,2.8,1
1393.0,304,20.0,1,10790.33,0,0,8.0,3.1,2
1394.0,175,38.0,3,2520.53,0,2,2.0,1.7,0
1395.0,119,37.0,5,10107.62,1,3,7.0,3.8,1
1396.0,12,53.0,5,20296.0,1,3,4.0,1.0,1
1397.0,33,26.0,0,319.72,1,2,2.0,2.9,0
1398.0,281,48.0,4,16052.23,1,2,1.0,3.0,2
1399.0,29,60.0,4,17777.02,1,0,3.0,4.7,0
1400.0,139,58.0,5,10256.65,0,1,9.0,2.2,0
1401.0,283,35.0,1,16535.97,0,1,7.0,1.2,0
1402.0,155,35.0,1,21511.77,1,3,10.0,1.7,1
1403.0,14,42.0,0,16939.35,0,1,2.0,2.8,0
1404.0,335,54.0,1,19627.15,0,3,10.0,4.3,1
1405.0,265,36.0,0,21009.6,1,0,3.0,2.5,2
1406.0,97,64.0,5,17365.07,0,2,5.0,3.5,2
1407.0,187,34.0,4,8685.58,0,0,9.0,1.9,1
1408.0,217,58.0,3,19297.67,0,1,2.0,2.9,0
1409.0,15,38.0,5,22168.45,1,2,4.0,2.4,1
1410.0,144,49.0,5,12880.06,1,2,7.0,3.3,2
1411.0,133,63.0,0,18412.85,0,1,7.0,4.8,2
1412.0,134,40.0,0,17065.24,0,3,2.0,4.7,1
1413.0,145,61.0,5,1023.35,0,2,1.0,4.9,1
1414.0,191,57.0,4,20138.77,1,2,4.0,3.4,1
1415.0,279,52.0,0,8977.53,1,3,1.0,2.6,2
1416.0,348,27.0,5,11719.14,0,2,7.0,4.9,0
1417.0,270,38.0,4,705.16,0,1,3.0,2.6,0
1418.0,358,25.0,3,22740.76,0,0,3.0,3.4,0
1419.0,111,46.0,0,16229.78,1,3,2.0,2.2,2
1420.0,207,47.0,1,21247.65,1,0,3.0,5.0,0
1421.0,186,29.0,4,15467.17,0,0,2.0,2.3,1
1422.0,78,46.0,3,11673.02,1,2,7.0,2.0,1
1423.0,277,49.0,3,12451.79,1,3,6.0,1.3,0
1424.0,114,50.0,5,12728.92,0,2,1.0,2.5,1
1425.0,235,18.0,4,11567.87,1,0,4.0,4.0,0
1426.0,289,54.0,2,19544.6,0,0,6.0,4.7,1
1427.0,82,25.0,5,10330.76,1,3,6.0,3.5,2
1428.0,246,55.0,5,10331.52,1,3,4.0,3.5,2
1429.0,187,43.0,0,9640.35,1,3,4.0,1.6,2
1430.0,237,33.0,3,3097.86,1,3,6.0,4.8,0
1431.0,281,55.0,3,19124.19,1,1,4.0,4.7,1
1432.0,129,65.0,2,9444.11,0,0,1.0,3.0,1
1433.0,137,22.0,5,10951.87,1,1,6.0,4.1,0
1434.0,329,36.0,3,17422.5,1,0,4.0,1.2,0
1435.0,109,50.0,3,15134.22,0,0,4.0,4.1,2
1436.0,321,56.0,0,6221.72,1,1,8.0,1.4,2
1437.0,106,31.0,4,19956.23,0,0,7.0,4.6,2
1438.0,81,38.0,0,15244.41,1,1,2.0,1.4,0
1439.0,154,39.0,5,22984.18,0,2,10.0,2.2,2
1440.0,354,39.0,1,3855.17,1,3,7.0,4.5,0
1441.0,317,30.0,4,9737.13,1,0,6.0,1.8,0
1442.0,147,53.0,4,15535.45,1,2,6.0,3.0,2
1443.0,140,37.0,3,10580.14,1,3,6.0,2.7,1
1444.0,96,22.0,3,14738.24,1,3,5.0,3.8,1
1445.0,170,21.0,5,22312.58,0,1,10.0,1.7,1
1446.0,271,35.0,5,23872.17,0,3,3.0,4.7,2
1447.0,253,59.0,3,3347.99,0,1,1.0,1.4,0
1448.0,189,43.0,1,6380.35,0,2,6.0,2.7,0
1449.0,236,45.0,1,24366.19,1,2,5.0,1.9,1
1450.0,343,52.0,4,15690.81,1,2,8.0,2.4,2
1451.0,324,23.0,4,20571.62,0,2,7.0,4.7,2
1452.0,30,47.0,1,9512.64,0,2,7.0,4.5,1
1453.0,193,35.0,3,7992.87,0,0,3.0,4.3,2
1454.0,232,21.0,2,5626.05,1,0,4.0,4.2,0
1455.0,339,56.0,0,2626.38,0,0,3.0,2.2,0
1456.0,307,25.0,2,10860.66,1,1,10.0,4.6,1
1457.0,48,24.0,2,21380.45,1,1,4.0,2.8,1
1458.0,169,61.0,5,12592.17,1,2,8.0,1.2,1
1459.0,344,62.0,2,18960.44,0,0,6.0,2.0,1
1460.0,278,63.0,1,23577.32,0,0,1.0,3.7,1
1461.0,358,33.0,4,21573.28,1,2,3.0,4.8,2
1462.0,325,60.0,5,3035.21,0,1,8.0,3.7,1
1463.0,116,22.0,5,1732.69,1,3,1.0,3.5,2
1464.0,191,38.0,2,1645.41,1,2,1.0,2.8,2
1465.0,346,22.0,4,24422.57,1,2,9.0,4.7,1
1466.0,270,55.0,1,9015.34,1,2,10.0,2.3,1
1467.0,291,27.0,4,11851.27,0,2,7.0,3.8,0
1468.0,211,57.0,3,11322.12,0,3,10.0,2.7,2
1469.0,114,47.0,4,2055.07,1,0,7.0,1.3,2
1470.0,295,39.0,4,6138.25,0,1,10.0,2.3,0
1471.0,25,49.0,3,15893.21,0,0,4.0,2.1,2
1472.0,197,60.0,5,17791.44,1,3,2.0,1.7,1
1473.0,133,61.0,0,5202.73,1,2,8.0,2.1,2
1474.0,249,52.0,3,5646.76,1,3,5.0,2.2,2
1475.0,121,24.0,5,1689.62,0,2,4.0,1.3,2
1476.0,362,37.0,4,6295.28,0,2,2.0,2.0,0
1477.0,282,64.0,3,4064.78,0,2,1.0,3.0,1
1478.0,48,45.0,4,15418.26,0,0,3.0,3.4,2
1479.0,281,54.0,5,10922.29,0,0,2.0,1.2,0
1480.0,45,18.0,0,18837.07,1,2,1.0,3.8,2
1481.0,160,40.0,0,18202.77,0,2,7.0,4.1,0
1482.0,93,52.0,2,17244.99,1,1,1.0,2.2,2
1483.0,339,35.0,1,3220.63,1,1,1.0,1.4,2
1484.0,26,48.0,4,626.92,0,1,1.0,3.8,1
1485.0,50,22.0,3,17614.73,0,3,3.0,1.1,1
1486.0,225,25.0,0,1163.33,1,3,4.0,4.3,2
1487.0,61,38.0,0,14507.81,0,2,2.0,2.2,2
1488.0,45,48.0,4,24844.88,0,2,4.0,2.4,2
1489.0,216,52.0,4,13436.83,0,0,9.0,1.7,1
1490.0,98,40.0,4,17211.72,0,3,2.0,4.9,1
1491.0,111,44.0,3,2745.71,0,1,1.0,2.7,0
1492.0,315,64.0,1,24878.45,0,1,1.0,3.8,0
1493.0,344,29.0,0,20920.01,0,1,8.0,2.2,0
1494.0,180,65.0,2,20721.52,0,1,1.0,4.7,0
1495.0,45,20.0,5,5590.79,1,2,7.0,1.4,2
1496.0,66,50.0,2,24590.36,0,1,5.0,4.5,2
1497.0,241,43.0,3,13318.64,1,2,5.0,3.8,2
1498.0,236,55.0,0,20221.31,0,2,1.0,2.5,0
1499.0,96,60.0,1,8482.41,0,2,9.0,2.2,2
1500.0,125,50.0,5,20993.99,1,1,6.0,2.6,0
1501.0,122,36.0,2,18131.67,0,0,3.0,4.7,0
1502.0,68,56.0,5,14722.67,1,2,8.0,1.2,1
1503.0,321,59.0,1,21143.38,0,2,8.0,2.0,1
1504.0,307,48.0,4,11324.12,0,1,4.0,4.1,2
1505.0,153,62.0,1,8750.39,1,0,7.0,3.5,1
1506.0,38,37.0,2,20366.37,1,3,10.0,3.0,1
1507.0,162,40.0,5,2964.67,1,2,9.0,1.5,2
1508.0,104,65.0,0,2231.52,1,1,7.0,4.2,2
1509.0,15,36.0,4,12296.19,0,1,3.0,4.3,0
1510.0,345,43.0,1,15265.99,0,2,6.0,3.8,0
1511.0,361,58.0,1,519.22,1,1,6.0,5.0,0
1512.0,42,34.0,1,24999.0,1,0,10.0,2.6,0
1513.0,93,27.0,3,19783.95,1,0,8.0,4.0,0
1514.0,151,50.0,1,5573.77,0,2,9.0,3.2,2
1515.0,285,36.0,2,23800.73,0,0,5.0,2.9,2
1516.0,66,31.0,2,23887.0,1,0,5.0,2.8,1
1517.0,188,25.0,1,1776.2,1,0,5.0,3.5,2
1518.0,148,42.0,5,3262.87,1,1,8.0,2.8,2
1519.0,229,30.0,0,5108.9,1,0,5.0,1.8,1
1520.0,332,39.0,5,12847.31,0,2,3.0,2.4,0
1521.0,89,29.0,3,12422.09,1,1,9.0,1.5,1
1522.0,163,40.0,4,3950.69,0,0,10.0,1.1,2
1523.0,118,58.0,1,21317.34,0,1,7.0,3.5,0
1524.0,318,54.0,2,7481.65,0,3,7.0,4.7,1
1525.0,343,29.0,0,23722.04,0,0,6.0,2.0,0
1526.0,183,29.0,2,5488.43,1,3,1.0,2.2,2
1527.0,274,31.0,1,5596.69,1,0,7.0,2.1,2
1528.0,93,35.0,3,23075.44,1,0,1.0,2.6,2
1529.0,279,61.0,3,14371.04,1,3,4.0,4.2,1
1530.0,271,43.0,1,3112.55,0,2,2.0,3.7,0
1531.0,190,26.0,3,14959.05,1,2,6.0,3.0,2
1532.0,112,34.0,4,22949.68,1,2,9.0,2.0,2
1533.0,342,34.0,2,15029.57,0,2,7.0,1.1,2
1534.0,320,63.0,2,5009.07,0,1,5.0,4.8,0
1535.0,124,62.0,2,4365.04,0,0,8.0,1.2,1
1536.0,214,31.0,0,6910.14,1,2,2.0,3.6,0
1537.0,174,33.0,2,4744.38,0,1,5.0,1.7,2
1538.0,303,65.0,4,22711.3,0,0,6.0,2.0,2
1539.0,186,20.0,5,22695.61,1,3,8.0,4.4,2
1540.0,84,34.0,0,19849.31,0,3,9.0,1.9,2
1541.0,38,36.0,5,5054.59,0,0,5.0,3.5,0
1542.0,150,24.0,1,10783.63,0,0,1.0,3.1,1
1543.0,15,24.0,1,2482.97,1,0,2.0,3.4,2
1544.0,167,40.0,5,14246.64,1,0,3.0,2.2,1
1545.0,182,60.0,3,17024.4,0,0,6.0,3.0,2
1546.0,265,20.0,2,24519.56,0,3,3.0,1.8,1
1547.0,153,31.0,0,4144.71,0,3,1.0,2.2,2
1548.0,147,30.0,5,14691.64,0,2,8.0,4.6,1
1549.0,87,48.0,4,9389.06,0,3,9.0,4.8,2
1550.0,336,57.0,4,10487.35,1,0,1.0,3.9,1
1551.0,187,33.0,3,9319.15,0,2,4.0,2.0,2
1552.0,221,27.0,5,21652.95,0,3,2.0,1.4,0
1553.0,169,49.0,2,24956.63,0,3,10.0,3.7,0
1554.0,26,54.0,2,18507.87,1,1,1.0,1.7,0
1555.0,329,51.0,3,7509.51,0,3,2.0,3.4,0
1556.0,115,53.0,5,18691.07,0,1,2.0,3.2,1
1557.0,187,33.0,5,21455.89,0,0,3.0,2.6,0
1558.0,232,46.0,2,19667.02,0,0,6.0,3.5,2
1559.0,199,57.0,1,15929.44,1,1,7.0,3.4,0
1560.0,209,63.0,1,24265.65,1,3,8.0,2.0,1
1561.0,360,49.0,2,16238.87,0,0,4.0,1.9,2
1562.0,148,43.0,0,17804.63,1,3,5.0,1.7,1
1563.0,77,31.0,0,4256.89,0,0,9.0,1.1,0
1564.0,242,31.0,0,17346.63,1,2,1.0,4.2,2
1565.0,137,51.0,3,7788.23,1,1,1.0,1.0,1
1566.0,107,30.0,4,8048.7,0,1,2.0,1.0,0
1567.0,299,30.0,0,24231.87,0,1,10.0,3.5,0
1568.0,76,64.0,2,6346.35,0,3,3.0,2.2,1
1569.0,132,30.0,4,9315.87,0,2,3.0,5.0,1
1570.0,242,48.0,0,3800.85,0,2,1.0,3.4,0
1571.0,132,24.0,4,4076.9,1,2,4.0,3.3,1
1572.0,311,35.0,2,23181.12,1,0,5.0,3.9,0
1573.0,256,49.0,0,5484.09,1,1,3.0,4.5,0
1574.0,35,57.0,3,18616.6,1,2,3.0,1.2,1
1575.0,160,24.0,2,17572.6,0,2,5.0,3.7,1
1576.0,136,37.0,5,12815.89,0,3,1.0,1.9,0
1577.0,211,23.0,3,1282.5,0,2,8.0,3.9,2
1578.0,59,37.0,4,22722.29,1,3,2.0,1.4,0
1579.0,12,22.0,3,21043.9,0,0,10.0,4.1,2
1580.0,33,46.0,0,13652.79,1,0,10.0,1.6,0
1581.0,118,61.0,0,6407.3,1,2,4.0,1.2,0
1582.0,82,49.0,1,4574.89,1,1,3.0,2.0,1
1583.0,86,37.0,4,23737.66,1,1,5.0,1.1,0
1584.0,163,59.0,0,4797.42,0,0,6.0,4.1,1
1585.0,357,53.0,5,22235.09,0,3,1.0,2.1,1
1586.0,67,61.0,3,19643.72,1,1,5.0,3.6,2
1587.0,194,54.0,2,8287.42,0,0,7.0,4.8,2
1588.0,271,26.0,4,22871.52,0,0,1.0,3.7,1
1589.0,187,42.0,5,20270.96,0,1,7.0,2.4,0
1590.0,207,40.0,1,16329.14,1,1,1.0,3.6,0
1591.0,74,60.0,0,4696.77,1,2,7.0,2.3,0
1592.0,125,61.0,2,11944.37,0,2,9.0,1.9,1
1593.0,115,24.0,2,9999.18,0,0,1.0,3.8,2
1594.0,226,19.0,5,2638.44,1,2,10.0,4.9,2
1595.0,127,27.0,4,22817.58,1,0,8.0,3.0,1
1596.0,97,18.0,3,8337.17,0,1,6.0,2.6,2
1597.0,215,64.0,5,17116.73,1,3,7.0,2.1,0
1598.0,189,21.0,0,10709.58,1,1,10.0,1.9,0
1599.0,326,56.0,5,2425.43,1,2,10.0,3.2,0
1600.0,224,28.0,0,4656.59,0,0,4.0,1.1,1
1601.0,49,59.0,3,21487.23,0,2,8.0,4.1,0
1602.0,352,62.0,1,12762.0,1,1,2.0,3.9,0
1603.0,219,59.0,5,20555.21,0,1,2.0,3.3,1
1604.0,22,23.0,5,16666.74,0,3,1.0,3.4,0
1605.0,87,50.0,1,3603.59,1,2,10.0,2.7,2
1606.0,72,48.0,5,7412.03,0,3,3.0,4.1,2
1607.0,282,45.0,2,9203.66,1,2,10.0,2.9,2
1608.0,83,33.0,1,4112.19,1,1,6.0,1.1,2
1609.0,89,46.0,2,660.47,1,0,2.0,3.6,1
1610.0,75,31.0,2,21935.45,0,3,5.0,1.2,0
1611.0,5,18.0,0,21337.86,0,1,5.0,4.1,2
1612.0,142,64.0,4,21035.21,1,0,5.0,4.0,2
1613.0,16,34.0,4,6347.16,1,2,1.0,4.7,0
1614.0,336,27.0,4,11723.84,1,2,5.0,1.4,2
1615.0,256,45.0,1,10205.94,1,0,1.0,3.3,1
1616.0,125,40.0,1,13386.26,1,0,3.0,2.2,2
1617.0,241,43.0,3,23911.32,1,0,7.0,4.8,1
1618.0,347,61.0,4,19327.78,0,2,10.0,4.5,0
1619.0,32,18.0,2,19236.71,0,2,3.0,3.5,0
1620.0,204,31.0,3,19625.34,1,2,8.0,4.7,0
1621.0,325,19.0,5,12354.31,0,1,4.0,1.1,2
1622.0,23,32.0,1,12594.39,1,3,4.0,3.0,2
1623.0,212,52.0,0,12716.86,1,0,10.0,2.2,2
1624.0,47,55.0,4,14714.78,1,3,6.0,3.6,2
1625.0,142,27.0,2,4111.08,1,3,6.0,5.0,2
1626.0,51,19.0,0,21329.61,1,2,4.0,3.6,1
1627.0,245,65.0,3,17845.04,1,2,2.0,4.5,0
1628.0,102,60.0,5,3791.72,0,2,8.0,3.5,2
1629.0,95,52.0,0,22857.89,1,3,4.0,4.0,0
1630.0,241,61.0,3,13703.08,1,1,10.0,4.8,1
1631.0,350,22.0,1,20213.16,0,0,5.0,4.3,2
1632.0,115,20.0,2,15761.22,0,1,5.0,3.1,2
1633.0,166,23.0,5,9612.17,0,3,2.0,3.6,2
1634.0,83,29.0,1,4638.08,1,0,10.0,4.3,0
1635.0,283,32.0,4,1578.81,0,0,1.0,1.8,2
1636.0,96,56.0,5,14330.81,1,3,9.0,2.2,0
1637.0,347,34.0,5,5102.15,0,3,5.0,1.7,1
1638.0,213,19.0,0,24061.95,1,0,5.0,2.3,0
1639.0,356,35.0,3,7794.7,0,0,1.0,2.1,0
1640.0,306,54.0,2,5838.54,1,3,9.0,2.4,2
1641.0,320,61.0,4,23761.06,0,2,3.0,4.1,2
1642.0,10,34.0,1,18488.06,1,3,6.0,1.5,0
1643.0,313,50.0,3,552.51,1,2,5.0,4.2,0
1644.0,71,27.0,1,7615.14,0,0,8.0,4.0,0
1645.0,155,21.0,5,10206.64,1,0,1.0,4.4,2
1646.0,281,49.0,5,6387.24,1,0,9.0,3.1,0
1647.0,8,50.0,5,9475.04,0,2,6.0,1.0,2
1648.0,15,65.0,5,7399.82,1,3,1.0,4.9,2
1649.0,259,31.0,2,16929.96,0,0,9.0,4.2,2
1650.0,144,50.0,5,18951.71,1,1,5.0,1.5,1
1651.0,119,64.0,2,15156.51,1,3,9.0,2.7,1
1652.0,100,42.0,3,11159.79,0,3,8.0,3.6,2
1653.0,275,40.0,1,11946.79,1,3,2.0,1.7,1
1654.0,316,22.0,0,8268.46,1,3,5.0,2.0,2
1655.0,8,45.0,2,14085.07,0,0,7.0,1.5,1
1656.0,199,20.0,0,13690.71,0,2,8.0,2.3,2
1657.0,198,27.0,2,12918.72,1,2,9.0,4.1,1
1658.0,214,54.0,0,15045.36,1,3,7.0,3.3,1
1659.0,288,42.0,1,5963.46,1,1,4.0,2.7,0
1660.0,191,40.0,4,13588.85,1,0,3.0,4.3,2
1661.0,297,21.0,5,2966.44,0,3,7.0,2.1,2
1662.0,301,46.0,5,9673.49,1,0,1.0,1.5,2
1663.0,205,48.0,5,13478.33,1,1,7.0,4.6,1
1664.0,323,55.0,3,9024.65,1,1,4.0,1.9,2
1665.0,62,29.0,1,2358.88,1,0,1.0,2.9,0
1666.0,276,28.0,3,9271.52,1,1,6.0,2.2,1
1667.0,151,40.0,3,5276.67,1,1,4.0,1.0,2
1668.0,109,31.0,5,22855.01,1,2,10.0,4.5,1
1669.0,117,43.0,5,2519.24,0,1,9.0,4.8,1
1670.0,39,49.0,3,8396.68,1,2,9.0,1.7,0
1671.0,191,35.0,3,4214.12,1,3,6.0,3.4,1
1672.0,19,40.0,2,7475.45,0,3,1.0,5.0,0
1673.0,51,25.0,5,23987.65,0,2,7.0,1.1,2
1674.0,65,34.0,5,5853.28,0,0,2.0,3.2,0
1675.0,26,19.0,4,17937.05,0,0,4.0,1.2,2
1676.0,344,42.0,4,24713.38,0,1,9.0,4.3,0
1677.0,334,48.0,3,10986.9,1,3,3.0,1.9,1
1678.0,247,26.0,3,24313.01,0,0,3.0,2.1,0
1679.0,317,41.0,3,11184.91,0,0,2.0,1.1,0
1680.0,15,38.0,5,455.33,1,0,7.0,2.5,1
1681.0,13,34.0,5,24465.07,1,3,4.0,4.4,2
1682.0,94,19.0,3,21963.46,1,3,3.0,3.6,1
1683.0,210,29.0,1,17816.36,1,3,9.0,4.4,0
1684.0,30,32.0,2,19102.9,1,1,8.0,1.8,2
1685.0,45,38.0,3,24764.79,1,2,6.0,1.2,0
1686.0,267,37.0,2,9738.03,0,2,1.0,2.2,0
1687.0,249,63.0,0,11529.43,0,0,5.0,3.0,1
1688.0,231,42.0,0,20495.96,1,0,9.0,1.1,1
1689.0,162,58.0,4,15428.03,0,0,9.0,3.3,1
1690.0,269,62.0,3,21981.58,1,1,4.0,4.4,0
1691.0,280,63.0,2,24016.13,0,1,4.0,2.7,1
1692.0,252,47.0,0,14095.12,1,2,2.0,4.5,2
1693.0,38,35.0,0,13406.54,0,2,6.0,4.2,1
1694.0,244,23.0,5,21459.37,0,3,3.0,4.8,0
1695.0,336,18.0,4,24523.73,1,3,10.0,4.3,0
1696.0,116,52.0,1,6433.73,1,1,4.0,1.8,0
1697.0,260,43.0,5,17310.6,0,1,10.0,2.3,2
1698.0,211,33.0,0,16182.21,0,1,2.0,1.4,2
1699.0,150,45.0,0,19229.04,0,0,8.0,1.9,2
1700.0,363,44.0,4,4862.84,0,2,2.0,3.8,0
1701.0,292,60.0,2,21011.1,1,0,3.0,1.4,2
1702.0,181,56.0,5,2749.12,0,1,7.0,2.5,1
1703.0,3,53.0,0,16041.76,1,0,6.0,3.4,0
1704.0,19,23.0,0,16107.42,1,3,7.0,2.9,0
1705.0,150,35.0,4,8157.52,1,2,4.0,2.2,2
1706.0,229,53.0,2,5092.57,0,2,3.0,4.4,2
1707.0,155,40.0,2,21911.95,0,3,5.0,5.0,2
1708.0,50,40.0,3,18207.73,1,0,7.0,1.5,2
1709.0,332,54.0,4,4985.48,0,2,3.0,1.8,2
1710.0,59,59.0,4,4841.51,1,0,2.0,3.4,2
1711.0,158,29.0,1,15174.15,1,2,5.0,1.2,2
1712.0,187,60.0,4,11787.33,1,0,9.0,3.1,2
1713.0,151,50.0,2,16715.44,0,1,2.0,4.5,2
1714.0,38,53.0,4,5126.04,0,2,9.0,2.5,0
1715.0,12,21.0,3,21944.5,1,2,1.0,3.6,0
1716.0,40,52.0,3,3157.68,0,1,8.0,1.2,2
1717.0,284,34.0,2,16986.43,0,1,10.0,4.5,2
1718.0,196,40.0,1,24509.52,0,0,5.0,4.8,0
1719.0,284,38.0,2,18879.84,0,2,9.0,3.5,1
1720.0,233,19.0,4,9460.74,0,0,1.0,1.7,0
1721.0,289,24.0,5,18756.91,0,1,3.0,1.4,2
1722.0,11,20.0,5,8497.41,0,0,2.0,4.8,2
1723.0,3,64.0,5,18490.21,1,1,5.0,1.6,1
1724.0,335,52.0,0,15879.41,0,0,5.0,1.9,2
1725.0,30,38.0,0,2119.25,1,1,6.0,1.4,0
1726.0,297,26.0,0,24607.57,1,3,8.0,1.3,2
1727.0,226,47.0,0,23953.95,0,0,4.0,3.9,1
1728.0,96,24.0,2,21467.03,1,2,10.0,5.0,0
1729.0,65,18.0,2,1797.48,0,0,2.0,1.7,0
1730.0,263,60.0,5,19107.03,0,0,1.0,3.2,1
1731.0,61,31.0,4,11766.04,1,2,5.0,2.3,0
1732.0,79,19.0,1,15546.92,0,0,4.0,2.7,2
1733.0,104,62.0,1,1368.58,1,0,4.0,1.9,0
1734.0,318,38.0,2,19143.51,0,1,9.0,3.2,0
1735.0,15,26.0,2,16037.65,1,1,7.0,1.2,1
1736.0,60,31.0,2,14803.99,1,2,7.0,1.0,2
1737.0,180,47.0,1,15859.59,1,1,8.0,1.5,1
1738.0,288,61.0,0,17112.03,1,3,9.0,3.6,1
1739.0,338,48.0,2,12933.63,1,2,4.0,4.3,0
1740.0,87,26.0,2,8523.29,0,0,4.0,4.6,2
1741.0,285,30.0,3,23049.25,1,2,8.0,4.8,2
1742.0,270,42.0,5,780.22,0,1,2.0,1.6,1
1743.0,108,65.0,3,14229.55,0,3,5.0,2.7,1
1744.0,102,59.0,3,16201.89,1,1,9.0,4.4,1
1745.0,252,49.0,0,10413.14,1,2,3.0,4.6,0
1746.0,241,61.0,5,12375.37,0,1,2.0,3.3,2
1747.0,273,46.0,4,22675.92,0,1,7.0,2.7,0
1748.0,338,63.0,4,5520.79,0,3,3.0,1.2,0
1749.0,202,34.0,4,22883.86,0,2,6.0,4.0,2
1750.0,359,59.0,2,4046.27,0,3,4.0,1.2,1
1751.0,213,50.0,2,7054.27,0,0,1.0,4.6,2
1752.0,80,29.0,0,24060.52,0,3,1.0,4.7,1
1753.0,338,20.0,2,9384.44,0,0,2.0,3.4,0
1754.0,334,38.0,1,12038.71,1,0,3.0,1.1,2
1755.0,192,64.0,5,14872.33,0,1,6.0,5.0,0
1756.0,44,37.0,0,8912.41,1,3,1.0,3.4,2
1757.0,262,23.0,1,14613.9,1,1,9.0,2.0,0
1758.0,158,60.0,1,14352.13,1,0,3.0,3.6,1
1759.0,77,49.0,4,819.41,0,0,6.0,3.2,0
1760.0,111,38.0,3,18573.97,1,2,3.0,2.2,2
1761.0,298,24.0,2,14309.95,0,2,4.0,1.7,2
1762.0,32,26.0,2,2639.91,0,0,10.0,4.4,0
1763.0,34,53.0,1,24235.95,0,1,6.0,3.2,2
1764.0,85,49.0,2,4379.25,1,3,2.0,3.8,1
1765.0,184,60.0,2,21346.12,1,2,4.0,2.3,0
1766.0,154,45.0,5,23158.45,0,3,7.0,2.0,1
1767.0,21,19.0,5,11678.71,1,3,10.0,3.6,0
1768.0,41,39.0,3,22551.74,0,3,2.0,3.5,1
1769.0,129,50.0,1,4279.15,1,1,2.0,1.0,2
1770.0,273,48.0,4,11899.04,1,3,9.0,3.4,2
1771.0,310,38.0,4,18824.47,0,3,1.0,2.8,1
1772.0,91,59.0,1,17514.41,1,2,1.0,1.2,1
1773.0,326,61.0,5,15301.36,1,2,5.0,2.7,0
